Scaffold_ID	Window_start	Window_stop	ERR562990_Depth	ERR562989_Depth	gene_location_mans
SM_V7_ZW	38130001	38140000	16.0431	28.1405	UP
SM_V7_ZW	38140001	38150000	18.9054	23.8171	UP
SM_V7_ZW	38150001	38160000	16.1413	27.5531	UP
SM_V7_ZW	38160001	38170000	17.31	26.9602	Z
SM_V7_ZW	38170001	38180000	15.5218	28.0397	Z
SM_V7_ZW	38180001	38190000	16.7549	28.5816	Z
SM_V7_ZW	38190001	38200000	13.3727	26.7958	Z
SM_V7_ZW	38200001	38210000	16.0898	27.9413	Z
SM_V7_ZW	38210001	38220000	17.9938	26.8704	Z
SM_V7_ZW	38220001	38230000	18.2215	30.4946	Z
SM_V7_ZW	38230001	38240000	15.8812	27.4399	Z
SM_V7_ZW	38240001	38250000	16.8998	26.1122	Z
SM_V7_ZW	38250001	38260000	15.3963	28.1318	Z
SM_V7_ZW	38260001	38270000	17.5659	28.4926	Z
SM_V7_ZW	38270001	38280000	17.3183	27.7132	Z
SM_V7_ZW	38280001	38290000	16.8889	29.2823	Z
SM_V7_ZW	38290001	38300000	17.4437	28.541	Z
SM_V7_ZW	38300001	38310000	20.7873	29.7666	Z
SM_V7_ZW	38310001	38320000	15.7944	23.138	Z
SM_V7_ZW	38320001	38330000	15.2299	27.9796	Z
SM_V7_ZW	38330001	38340000	17.5068	27.1561	Z
SM_V7_ZW	38340001	38350000	19.2039	28.049	Z
SM_V7_ZW	38350001	38360000	16.2907	28.9938	Z
SM_V7_ZW	38360001	38370000	18.2589	30.4643	Z
SM_V7_ZW	38370001	38380000	16.5779	27.1225	Z
SM_V7_ZW	38380001	38390000	18.2443	25.8282	Z
SM_V7_ZW	38390001	38400000	17.9691	28.4321	Z
SM_V7_ZW	38400001	38410000	17.5112	25.0697	Z
SM_V7_ZW	38410001	38420000	17.0306	27.5515	Z
SM_V7_ZW	38420001	38430000	16.8372	28.6446	Z
SM_V7_ZW	38430001	38440000	14.6285	32.8646	Z
SM_V7_ZW	38440001	38450000	15.0586	25.7329	Z
SM_V7_ZW	38450001	38460000	17.0633	27.6969	Z
SM_V7_ZW	38460001	38470000	18.1233	27.8828	Z
SM_V7_ZW	38470001	38480000	15.4088	26.823	Z
SM_V7_ZW	38480001	38490000	16.3698	29.2691	Z
SM_V7_ZW	38490001	38500000	17.6436	25.5728	Z
SM_V7_ZW	38500001	38510000	18.2356	30.2561	Z
SM_V7_ZW	38510001	38520000	18.3452	29.1066	Z
SM_V7_ZW	38520001	38530000	16.6461	27.7734	Z
SM_V7_ZW	38530001	38540000	16.969	28.8782	Z
SM_V7_ZW	38540001	38550000	16.1368	27.4038	Z
SM_V7_ZW	38550001	38560000	15.9627	28.7715	Z
SM_V7_ZW	38560001	38570000	15.5814	25.9535	Z
SM_V7_ZW	38570001	38580000	17.7628	30.4778	Z
SM_V7_ZW	38580001	38590000	17.3972	29.4098	Z
SM_V7_ZW	38590001	38600000	16.6421	28.1593	Z
SM_V7_ZW	38600001	38610000	16.3184	28.5507	Z
SM_V7_ZW	38610001	38620000	16.5449	28.0422	Z
SM_V7_ZW	38620001	38630000	15.9228	28.7343	Z
SM_V7_ZW	38630001	38640000	15.3103	27.542	Z
SM_V7_ZW	38640001	38650000	17.6822	32.3559	Z
SM_V7_ZW	38650001	38660000	16.0003	26.106	Z
SM_V7_ZW	38660001	38670000	21.0254	27.185	Z
SM_V7_ZW	38670001	38680000	18.2386	29.7751	Z
SM_V7_ZW	38680001	38690000	15.2762	26.5138	Z
SM_V7_ZW	38690001	38700000	15.8999	29.5852	Z
SM_V7_ZW	38700001	38710000	17.4931	27.4783	Z
SM_V7_ZW	38710001	38720000	17.4233	27.0049	Z
SM_V7_ZW	38720001	38730000	15.0881	30.614	Z
SM_V7_ZW	38730001	38740000	17.9136	29.2867	Z
SM_V7_ZW	38740001	38750000	16.8131	25.9958	Z
SM_V7_ZW	38750001	38760000	15.8711	26.3672	Z
SM_V7_ZW	38760001	38770000	17.0207	27.3619	Z
SM_V7_ZW	38770001	38780000	17.1479	25.9601	Z
SM_V7_ZW	38780001	38790000	16.9367	27.2331	Z
SM_V7_ZW	38790001	38800000	16.2168	28.8487	Z
SM_V7_ZW	38800001	38810000	15.7816	25.487	Z
SM_V7_ZW	38810001	38820000	16.1545	25.1026	Z
SM_V7_ZW	38820001	38830000	16.3976	23.7028	Z
SM_V7_ZW	38830001	38840000	16.0816	28.1837	Z
SM_V7_ZW	38840001	38850000	16.193	28.7159	Z
SM_V7_ZW	38850001	38860000	16.4909	25.3062	Z
SM_V7_ZW	38860001	38870000	16.5982	28.5322	Z
SM_V7_ZW	38870001	38880000	16.728	29.7736	Z
SM_V7_ZW	38880001	38890000	16.6869	26.7932	Z
SM_V7_ZW	38890001	38900000	17.318	28.0789	Z
SM_V7_ZW	38900001	38910000	16.1119	27.1325	UP
SM_V7_ZW	38910001	38920000	21.2502	25.3299	UP
SM_V7_ZW	38920001	38930000	19.9553	29.9027	UP
SM_V7_ZW	38930001	38940000	15.0645	32.5241	Z
SM_V7_ZW	38940001	38950000	13.2412	28.1904	Z
SM_V7_ZW	38950001	38960000	16.5712	25.2919	Z
SM_V7_ZW	38960001	38970000	16.4803	27.2868	Z
SM_V7_ZW	38970001	38980000	15.3439	28.6216	Z
SM_V7_ZW	38980001	38990000	15.448	27.3001	Z
SM_V7_ZW	38990001	39000000	15.8462	25.2829	Z
SM_V7_ZW	39000001	39010000	16.8475	26.2002	Z
SM_V7_ZW	39010001	39020000	17.1046	26.8462	Z
SM_V7_ZW	39020001	39030000	17.4845	27.6109	Z
SM_V7_ZW	39030001	39040000	15.6597	24.3009	Z
SM_V7_ZW	39040001	39050000	16.8294	24.9354	Z
SM_V7_ZW	39050001	39060000	15.2032	24.3771	Z
SM_V7_ZW	39060001	39070000	16.938	29.5135	Z
SM_V7_ZW	39070001	39080000	18.7974	29.326	Z
SM_V7_ZW	39080001	39090000	16.0566	30.02	Z
SM_V7_ZW	39090001	39100000	15.2355	30.6051	Z
SM_V7_ZW	39100001	39110000	19.6062	25.194	Z
SM_V7_ZW	39110001	39120000	17.7718	26.0851	Z
SM_V7_ZW	39120001	39130000	18.9341	28.637	Z
SM_V7_ZW	39130001	39140000	13.5943	25.6407	Z
SM_V7_ZW	39140001	39150000	17.0616	28.7108	Z
SM_V7_ZW	39150001	39160000	17.5014	26.592	Z
SM_V7_ZW	39160001	39170000	18.8705	25.5553	Z
SM_V7_ZW	39170001	39180000	17.3948	29.0103	Z
SM_V7_ZW	39180001	39190000	19.6163	28.8744	Z
SM_V7_ZW	39190001	39200000	19.2378	27.6192	Z
SM_V7_ZW	39200001	39210000	18.3413	26.7586	Z
SM_V7_ZW	39210001	39220000	16.6201	27.7491	Z
SM_V7_ZW	39220001	39230000	15.7935	29.7549	Z
SM_V7_ZW	39230001	39240000	16.622	27.4533	Z
SM_V7_ZW	39240001	39250000	18.3256	30.3649	Z
SM_V7_ZW	39250001	39260000	17.3354	30.1964	Z
SM_V7_ZW	39260001	39270000	19.3107	30.9698	Z
SM_V7_ZW	39270001	39280000	16.6049	25.2691	Z
SM_V7_ZW	39280001	39290000	15.8948	28.8668	Z
SM_V7_ZW	39290001	39300000	14.8228	25.8632	Z
SM_V7_ZW	39300001	39310000	15.3233	28.8757	Z
SM_V7_ZW	39310001	39320000	15.8685	27.3833	Z
SM_V7_ZW	39320001	39330000	17.25	28.7118	Z
SM_V7_ZW	39330001	39340000	18.4097	28.6151	Z
SM_V7_ZW	39340001	39350000	19.1652	25.752	Z
SM_V7_ZW	39350001	39360000	21.4274	28.0451	Z
SM_V7_ZW	39360001	39370000	18.2262	26.4658	Z
SM_V7_ZW	39370001	39380000	17.04	28.6568	Z
SM_V7_ZW	39380001	39390000	17.0387	27.1506	Z
SM_V7_ZW	39390001	39400000	20.29	27.9034	Z
SM_V7_ZW	39400001	39410000	19.398	29.8528	Z
SM_V7_ZW	39410001	39420000	16.9871	28.9442	Z
SM_V7_ZW	39420001	39430000	18.2703	27.9798	Z
SM_V7_ZW	39430001	39440000	18.6883	30.5363	Z
SM_V7_ZW	39440001	39450000	18.6904	29.571	Z
SM_V7_ZW	39450001	39460000	17.5641	26.4822	Z
SM_V7_ZW	39460001	39470000	18.7771	26.4867	Z
SM_V7_ZW	39470001	39480000	17.1931	26.3074	Z
SM_V7_ZW	39480001	39490000	18.3366	28.549	Z
SM_V7_ZW	39490001	39500000	18.1108	28.6899	Z
SM_V7_ZW	39500001	39510000	16.1774	25.8611	Z
SM_V7_ZW	39510001	39520000	16.4329	27.4066	Z
SM_V7_ZW	39520001	39530000	16.3817	27.0361	Z
SM_V7_ZW	39530001	39540000	17.1065	29.0704	Z
SM_V7_ZW	39540001	39550000	15.573	28.0045	Z
SM_V7_ZW	39550001	39560000	15.3014	26.2143	Z
SM_V7_ZW	39560001	39570000	16.1227	25.0358	Z
SM_V7_ZW	39570001	39580000	15.4116	27.5843	Z
SM_V7_ZW	39580001	39590000	18.8192	24.4692	Z
SM_V7_ZW	39590001	39600000	17.7546	29.6169	Z
SM_V7_ZW	39600001	39610000	16.9986	28.1484	Z
SM_V7_ZW	39610001	39620000	18.3762	29.3763	Z
SM_V7_ZW	39620001	39630000	21.1072	28.9031	Z
SM_V7_ZW	39630001	39640000	15.8425	26.9488	Z
SM_V7_ZW	39640001	39650000	17.958	28.1211	Z
SM_V7_ZW	39650001	39660000	16.5929	25.2541	Z
SM_V7_ZW	39660001	39670000	16.9214	25.3322	Z
SM_V7_ZW	39670001	39680000	16.6954	26.6389	Z
SM_V7_ZW	39680001	39690000	17.2173	30.7457	Z
SM_V7_ZW	39690001	39700000	17.4125	26.9403	Z
SM_V7_ZW	39700001	39710000	19.4403	31.9405	Z
SM_V7_ZW	39710001	39720000	17.9092	28.8438	Z
SM_V7_ZW	39720001	39730000	19.0713	25.5667	Z
SM_V7_ZW	39730001	39740000	26.6915	36.9279	Z
SM_V7_ZW	39740001	39750000	18.8595	26.4515	Z
SM_V7_ZW	39750001	39760000	14.9471	29.5801	Z
SM_V7_ZW	39760001	39770000	17.058	28.6757	Z
SM_V7_ZW	39770001	39780000	16.1988	30.2115	Z
SM_V7_ZW	39780001	39790000	15.0287	27.0493	Z
SM_V7_ZW	39790001	39800000	14.1273	25.2722	Z
SM_V7_ZW	39800001	39810000	14.6362	29.3495	Z
SM_V7_ZW	39810001	39820000	15.6826	27.3261	Z
SM_V7_ZW	39820001	39830000	16.339	27.5658	Z
SM_V7_ZW	39830001	39840000	16.8183	30.8376	Z
SM_V7_ZW	39840001	39850000	17.5743	30.2012	Z
SM_V7_ZW	39850001	39860000	19.0153	29.223	Z
SM_V7_ZW	39860001	39870000	17.2499	27.1329	Z
SM_V7_ZW	39870001	39880000	17.1044	27.0438	Z
SM_V7_ZW	39880001	39890000	16.9265	28.0796	Z
SM_V7_ZW	39890001	39900000	17.8981	28.2266	Z
SM_V7_ZW	39900001	39910000	18.4766	30.1185	Z
SM_V7_ZW	39910001	39920000	14.5428	25.9165	Z
SM_V7_ZW	39920001	39930000	14.8161	25.9736	Z
SM_V7_ZW	39930001	39940000	18.0527	29.1214	Z
SM_V7_ZW	39940001	39950000	18.5916	31.6781	Z
SM_V7_ZW	39950001	39960000	15.9363	30.9244	Z
SM_V7_ZW	39960001	39970000	15.0942	29.4747	Z
SM_V7_ZW	39970001	39980000	14.9896	29.4113	Z
SM_V7_ZW	39980001	39990000	14.5902	27.6095	Z
SM_V7_ZW	39990001	40000000	18.3466	24.4497	Z
SM_V7_ZW	40000001	40010000	16.0992	25.5687	Z
SM_V7_ZW	40010001	40020000	16.7341	29.4663	Z
SM_V7_ZW	40020001	40030000	16.2371	31.516	Z
SM_V7_ZW	40030001	40040000	17.7557	27.1847	Z
SM_V7_ZW	40040001	40050000	18.1843	27.9249	Z
SM_V7_ZW	40050001	40060000	17.1024	26.0921	Z
SM_V7_ZW	40060001	40070000	15.9397	25.8282	Z
SM_V7_ZW	40070001	40080000	16.5736	28.777	Z
SM_V7_ZW	40080001	40090000	16.2718	29.3319	Z
SM_V7_ZW	40090001	40100000	15.339	25.9635	Z
SM_V7_ZW	40100001	40110000	18.6556	25.76	Z
SM_V7_ZW	40110001	40120000	18.2034	33.6799	Z
SM_V7_ZW	40120001	40130000	18.1164	27.2191	Z
SM_V7_ZW	40130001	40140000	22.8793	29.4022	Z
SM_V7_ZW	40140001	40150000	18.5568	25.306	Z
SM_V7_ZW	40150001	40160000	15.8987	26.8952	Z
SM_V7_ZW	40160001	40170000	17.8273	28.3018	Z
SM_V7_ZW	40170001	40180000	16.5477	30.9095	Z
SM_V7_ZW	40180001	40190000	17.2734	26.3049	Z
SM_V7_ZW	40190001	40200000	23.3187	29.8895	Z
SM_V7_ZW	40200001	40210000	16.6482	29.9246	Z
SM_V7_ZW	40210001	40220000	17.8222	28.8968	Z
SM_V7_ZW	40220001	40230000	15.9348	27.2624	Z
SM_V7_ZW	40230001	40240000	12.3493	23.0617	Z
SM_V7_ZW	40240001	40250000	14.3823	26.8827	Z
SM_V7_ZW	40250001	40260000	16.2987	29.258	Z
SM_V7_ZW	40260001	40270000	14.8981	27.583	Z
SM_V7_ZW	40270001	40280000	16.4594	29.931	Z
SM_V7_ZW	40280001	40290000	15.2455	24.6731	Z
SM_V7_ZW	40290001	40300000	14.533	28.6964	Z
SM_V7_ZW	40300001	40310000	12.1701	24.4498	Z
SM_V7_ZW	40310001	40320000	14.2443	26.3128	Z
SM_V7_ZW	40320001	40330000	17.6251	28.9228	Z
SM_V7_ZW	40330001	40340000	19.1894	27.3369	Z
SM_V7_ZW	40340001	40350000	16.1501	26.3692	Z
SM_V7_ZW	40350001	40360000	15.8107	24.971	Z
SM_V7_ZW	40360001	40370000	15.0239	26.217	Z
SM_V7_ZW	40370001	40380000	14.7291	26.1864	Z
SM_V7_ZW	40380001	40390000	16.7788	25.9028	Z
SM_V7_ZW	40390001	40400000	17.2021	29.5592	Z
SM_V7_ZW	40400001	40410000	15.8624	26.494	Z
SM_V7_ZW	40410001	40420000	13.1065	24.4636	Z
SM_V7_ZW	40420001	40430000	15.4257	30.6515	Z
SM_V7_ZW	40430001	40440000	17.5724	30.0979	Z
SM_V7_ZW	40440001	40450000	14.6972	32.1187	Z
SM_V7_ZW	40450001	40460000	15.4011	29.3471	Z
SM_V7_ZW	40460001	40470000	16.334	28.6396	Z
SM_V7_ZW	40470001	40480000	16.0403	28.2711	Z
SM_V7_ZW	40480001	40490000	16.2726	26.9343	Z
SM_V7_ZW	40490001	40500000	18.3431	28.5206	Z
SM_V7_ZW	40500001	40510000	16.3571	30.9158	Z
SM_V7_ZW	40510001	40520000	16.2683	34.876	Z
SM_V7_ZW	40520001	40530000	16.0707	28.0056	Z
SM_V7_ZW	40530001	40540000	18.1753	27.1043	Z
SM_V7_ZW	40540001	40550000	16.6882	28.9109	Z
SM_V7_ZW	40550001	40560000	17.5059	29.8998	Z
SM_V7_ZW	40560001	40570000	18.3743	27.1178	Z
SM_V7_ZW	40570001	40580000	15.6006	23.7612	Z
SM_V7_ZW	40580001	40590000	16.7191	28.6711	Z
SM_V7_ZW	40590001	40600000	15.6446	29.0034	Z
SM_V7_ZW	40600001	40610000	16.2562	25.2523	Z
SM_V7_ZW	40610001	40620000	15.5153	26.6784	Z
SM_V7_ZW	40620001	40630000	13.2102	27.42	Z
SM_V7_ZW	40630001	40640000	16.2567	27.0796	Z
SM_V7_ZW	40640001	40650000	14.7639	28.3659	Z
SM_V7_ZW	40650001	40660000	16.4062	25.8003	Z
SM_V7_ZW	40660001	40670000	15.4968	25.3782	Z
SM_V7_ZW	40670001	40680000	15.6393	31.9549	Z
SM_V7_ZW	40680001	40690000	19.1715	27.1767	Z
SM_V7_ZW	40690001	40700000	15.0601	27.3733	Z
SM_V7_ZW	40700001	40710000	14.2691	27.1383	Z
SM_V7_ZW	40710001	40720000	16.2922	27.7022	Z
SM_V7_ZW	40720001	40730000	15.7158	27.2403	Z
SM_V7_ZW	40730001	40740000	15.3115	30.2952	Z
SM_V7_ZW	40740001	40750000	16.4579	30.1604	Z
SM_V7_ZW	40750001	40760000	18.0349	28.657	Z
SM_V7_ZW	40760001	40770000	16.1324	27.9882	Z
SM_V7_ZW	40770001	40780000	18.4047	26.1849	Z
SM_V7_ZW	40780001	40790000	18.0033	24.8865	Z
SM_V7_ZW	40790001	40800000	16.9676	27.0997	Z
SM_V7_ZW	40800001	40810000	15.3965	26.8004	Z
SM_V7_ZW	40810001	40820000	17.6084	24.2602	Z
SM_V7_ZW	40820001	40830000	17.3071	24.367	Z
SM_V7_ZW	40830001	40840000	16.8949	27.1906	Z
SM_V7_ZW	40840001	40850000	18.0983	25.3619	Z
SM_V7_ZW	40850001	40860000	20.3741	31.0919	Z
SM_V7_ZW	40860001	40870000	19.2944	25.2064	Z
SM_V7_ZW	40870001	40880000	17.4514	25.3571	Z
SM_V7_ZW	40880001	40890000	16.294	26.6725	Z
SM_V7_ZW	40890001	40900000	14.2366	25.1944	Z
SM_V7_ZW	40900001	40910000	13.9784	25.6405	Z
SM_V7_ZW	40910001	40920000	13.9976	25.064	Z
SM_V7_ZW	40920001	40930000	14.1951	24.712	Z
SM_V7_ZW	40930001	40940000	14.8241	25.8275	UP
SM_V7_ZW	40940001	40950000	0	0	UP
SM_V7_ZW	40950001	40960000	0	0	UP
SM_V7_ZW	40960001	40970000	0	0	UP
SM_V7_ZW	40970001	40980000	9.6162	17.1636	UP
SM_V7_ZW	40980001	40990000	16.376	26.5208	Z
SM_V7_ZW	40990001	41000000	16.5473	27.8065	Z
SM_V7_ZW	41000001	41010000	18.8734	29.9196	Z
SM_V7_ZW	41010001	41020000	15.2971	24.7731	Z
SM_V7_ZW	41020001	41030000	18.0977	29.8592	Z
SM_V7_ZW	41030001	41040000	17.7574	29.81	Z
SM_V7_ZW	41040001	41050000	17.0602	27.6453	Z
SM_V7_ZW	41050001	41060000	17.9891	28.367	Z
SM_V7_ZW	41060001	41070000	18.0003	29.4174	Z
SM_V7_ZW	41070001	41080000	18.3482	31.6645	Z
SM_V7_ZW	41080001	41090000	14.9886	25.7174	Z
SM_V7_ZW	41090001	41100000	13.3768	26.2199	Z
SM_V7_ZW	41100001	41110000	18.1248	30.079	Z
SM_V7_ZW	41110001	41120000	18.01	26.6719	Z
SM_V7_ZW	41120001	41130000	15.6393	25.6129	Z
SM_V7_ZW	41130001	41140000	16.5656	27.1453	Z
SM_V7_ZW	41140001	41150000	16.6474	28.6066	Z
SM_V7_ZW	41150001	41160000	15.1516	28.5143	Z
SM_V7_ZW	41160001	41170000	18.6886	26.2892	Z
SM_V7_ZW	41170001	41180000	18.3263	28.7207	Z
SM_V7_ZW	41180001	41190000	16.4891	29.6967	Z
SM_V7_ZW	41190001	41200000	16.6913	27.0591	Z
SM_V7_ZW	41200001	41210000	15.1255	26.5899	Z
SM_V7_ZW	41210001	41220000	15.6553	25.9701	Z
SM_V7_ZW	41220001	41230000	16.7983	28.8378	Z
SM_V7_ZW	41230001	41240000	18.6836	27.5799	Z
SM_V7_ZW	41240001	41250000	15.9783	27.2269	Z
SM_V7_ZW	41250001	41260000	18.5112	30.8903	Z
SM_V7_ZW	41260001	41270000	14.3665	26.8611	Z
SM_V7_ZW	41270001	41280000	15.4702	28.4803	Z
SM_V7_ZW	41280001	41290000	14.6082	30.1613	Z
SM_V7_ZW	41290001	41300000	17.0535	27.5193	Z
SM_V7_ZW	41300001	41310000	16.214	28.2337	Z
SM_V7_ZW	41310001	41320000	16.8721	27.7828	Z
SM_V7_ZW	41320001	41330000	16.1768	30.1069	Z
SM_V7_ZW	41330001	41340000	15.4948	24.508	Z
SM_V7_ZW	41340001	41350000	16.7612	28.5153	Z
SM_V7_ZW	41350001	41360000	13.9292	24.9519	Z
SM_V7_ZW	41360001	41370000	14.6657	26.2969	Z
SM_V7_ZW	41370001	41380000	14.2148	27.7606	Z
SM_V7_ZW	41380001	41390000	15.7781	31.2626	Z
SM_V7_ZW	41390001	41400000	16.5588	29.2341	Z
SM_V7_ZW	41400001	41410000	15.8102	28.8823	Z
SM_V7_ZW	41410001	41420000	13.8719	29.1656	Z
SM_V7_ZW	41420001	41430000	13.8767	26.9112	Z
SM_V7_ZW	41430001	41440000	15.3253	27.9272	Z
SM_V7_ZW	41440001	41450000	15.5209	27.1055	Z
SM_V7_ZW	41450001	41460000	19.7872	30.1775	Z
SM_V7_ZW	41460001	41470000	19.3277	27.4924	Z
SM_V7_ZW	41470001	41480000	17.9833	29.2956	Z
SM_V7_ZW	41480001	41490000	16.1852	27.8743	Z
SM_V7_ZW	41490001	41500000	16.2289	28.9455	Z
SM_V7_ZW	41500001	41510000	15.5165	28.156	Z
SM_V7_ZW	41510001	41520000	16.426	27.6386	Z
SM_V7_ZW	41520001	41530000	17.2241	25.4394	Z
SM_V7_ZW	41530001	41540000	18.8137	29.7037	Z
SM_V7_ZW	41540001	41550000	17.4097	26.3006	Z
SM_V7_ZW	41550001	41560000	15.8192	27.2603	Z
SM_V7_ZW	41560001	41570000	15.863	29.8662	Z
SM_V7_ZW	41570001	41580000	16.8849	30.6507	Z
SM_V7_ZW	41580001	41590000	18.7428	26.6696	UP
SM_V7_ZW	41590001	41600000	25.043	31.3969	UP
SM_V7_ZW	41600001	41610000	18.1837	31.1522	UP
SM_V7_ZW	41610001	41620000	19.6737	24.6276	UP
SM_V7_ZW	41620001	41630000	17.8929	24.8683	UP
SM_V7_ZW	41630001	41640000	18.4297	25.8477	Z
SM_V7_ZW	41640001	41650000	16.9039	25.1184	Z
SM_V7_ZW	41650001	41660000	17.3464	26.8435	Z
SM_V7_ZW	41660001	41670000	16.5372	25.7278	Z
SM_V7_ZW	41670001	41680000	13.5144	25.4556	Z
SM_V7_ZW	41680001	41690000	18.5341	24.4208	Z
SM_V7_ZW	41690001	41700000	16.6687	26.8049	Z
SM_V7_ZW	41700001	41710000	16.3256	25.901	Z
SM_V7_ZW	41710001	41720000	15.3533	26.2983	Z
SM_V7_ZW	41720001	41730000	16.2899	27.3234	Z
SM_V7_ZW	41730001	41740000	19.1112	26.5274	Z
SM_V7_ZW	41740001	41750000	17.661	26.7956	Z
SM_V7_ZW	41750001	41760000	13.2648	24.2824	Z
SM_V7_ZW	41760001	41770000	14.0485	26.4096	Z
SM_V7_ZW	41770001	41780000	15.5413	28.9376	Z
SM_V7_ZW	41780001	41790000	20.1021	29.7118	Z
SM_V7_ZW	41790001	41800000	16.1681	26.3264	Z
SM_V7_ZW	41800001	41810000	18.33	24.1418	Z
SM_V7_ZW	41810001	41820000	16.2491	25.7914	Z
SM_V7_ZW	41820001	41830000	14.3116	26.98	Z
SM_V7_ZW	41830001	41840000	15.2251	28.9273	Z
SM_V7_ZW	41840001	41850000	17.8387	27.4219	Z
SM_V7_ZW	41850001	41860000	17.2318	25.5682	Z
SM_V7_ZW	41860001	41870000	15.4712	29.0889	Z
SM_V7_ZW	41870001	41880000	16.6954	30.2901	Z
SM_V7_ZW	41880001	41890000	17.4662	28.1454	Z
SM_V7_ZW	41890001	41900000	16.0035	22.0783	Z
SM_V7_ZW	41900001	41910000	16.332	26.0484	Z
SM_V7_ZW	41910001	41920000	15.0168	29.4791	Z
SM_V7_ZW	41920001	41930000	17.7378	25.443	Z
SM_V7_ZW	41930001	41940000	15.77	27.6934	Z
SM_V7_ZW	41940001	41950000	16.6219	28.6799	Z
SM_V7_ZW	41950001	41960000	14.7091	27.2877	Z
SM_V7_ZW	41960001	41970000	16.2275	31.1773	Z
SM_V7_ZW	41970001	41980000	15.9761	31.3847	Z
SM_V7_ZW	41980001	41990000	17.1154	32.255	Z
SM_V7_ZW	41990001	42000000	14.8185	28.9312	Z
SM_V7_ZW	42000001	42010000	15.0507	28.1589	Z
SM_V7_ZW	42010001	42020000	14.342	31.4132	Z
SM_V7_ZW	42020001	42030000	14.8324	29.6026	Z
SM_V7_ZW	42030001	42040000	17.2083	31.9556	Z
SM_V7_ZW	42040001	42050000	15.2407	26.1779	Z
SM_V7_ZW	42050001	42060000	14.5023	29.644	Z
SM_V7_ZW	42060001	42070000	16.7479	29.177	Z
SM_V7_ZW	42070001	42080000	17.9405	31.6295	Z
SM_V7_ZW	42080001	42090000	17.5229	28.3101	Z
SM_V7_ZW	42090001	42100000	18.7876	27.8531	Z
SM_V7_ZW	42100001	42110000	17.9407	28.8907	Z
SM_V7_ZW	42110001	42120000	15.978	28.5947	Z
SM_V7_ZW	42120001	42130000	17.5717	29.32	Z
SM_V7_ZW	42130001	42140000	16.6526	29.0426	Z
SM_V7_ZW	42140001	42150000	14.9776	26.693	Z
SM_V7_ZW	42150001	42160000	16.0052	28.268	Z
SM_V7_ZW	42160001	42170000	14.528	27.8735	Z
SM_V7_ZW	42170001	42180000	15.127	28.7121	Z
SM_V7_ZW	42180001	42190000	15.5803	26.6935	Z
SM_V7_ZW	42190001	42200000	14.7049	27.7881	Z
SM_V7_ZW	42200001	42210000	17.3535	27.197	Z
SM_V7_ZW	42210001	42220000	16.9346	27.0503	Z
SM_V7_ZW	42220001	42230000	13.6339	29.2436	Z
SM_V7_ZW	42230001	42240000	13.9617	27.8815	Z
SM_V7_ZW	42240001	42250000	16.094	27.8153	Z
SM_V7_ZW	42250001	42260000	15.4055	26.8432	Z
SM_V7_ZW	42260001	42270000	15.549	30.0384	Z
SM_V7_ZW	42270001	42280000	17.2856	28.7525	Z
SM_V7_ZW	42280001	42290000	15.2345	29.1255	Z
SM_V7_ZW	42290001	42300000	15.8313	26.912	Z
SM_V7_ZW	42300001	42310000	16.3253	27.2364	Z
SM_V7_ZW	42310001	42320000	15.138	24.023	Z
SM_V7_ZW	42320001	42330000	14.6388	28.3272	Z
SM_V7_ZW	42330001	42340000	15.1851	27.022	Z
SM_V7_ZW	42340001	42350000	15.9628	26.4506	Z
SM_V7_ZW	42350001	42360000	15.4954	26.1633	Z
SM_V7_ZW	42360001	42370000	17.2094	24.7504	Z
SM_V7_ZW	42370001	42380000	20.1299	26.7023	Z
SM_V7_ZW	42380001	42390000	18.4995	25.4793	Z
SM_V7_ZW	42390001	42400000	17.3106	27.6554	Z
SM_V7_ZW	42400001	42410000	16.5323	26.6379	Z
SM_V7_ZW	42410001	42420000	16.396	25.8649	Z
SM_V7_ZW	42420001	42430000	18.2061	26.9012	Z
SM_V7_ZW	42430001	42440000	18.3466	30.5747	Z
SM_V7_ZW	42440001	42450000	16.242	29.0571	Z
SM_V7_ZW	42450001	42460000	15.242	26.9103	Z
SM_V7_ZW	42460001	42470000	14.4016	27.1137	Z
SM_V7_ZW	42470001	42480000	17.8332	28.8148	Z
SM_V7_ZW	42480001	42490000	18.9933	24.3367	Z
SM_V7_ZW	42490001	42500000	16.804	29.1608	Z
SM_V7_ZW	42500001	42510000	20.6462	28.6911	Z
SM_V7_ZW	42510001	42520000	19.1436	28.1977	Z
SM_V7_ZW	42520001	42530000	15.3239	24.0887	Z
SM_V7_ZW	42530001	42540000	16.6039	29.9356	Z
SM_V7_ZW	42540001	42550000	16.9817	26.8007	Z
SM_V7_ZW	42550001	42560000	15.2149	26.6381	Z
SM_V7_ZW	42560001	42570000	14.8669	30.382	Z
SM_V7_ZW	42570001	42580000	15.3431	27.8936	Z
SM_V7_ZW	42580001	42590000	15.096	29.6063	Z
SM_V7_ZW	42590001	42600000	16.8146	29.6535	Z
SM_V7_ZW	42600001	42610000	18.4818	29.3625	Z
SM_V7_ZW	42610001	42620000	17.4031	30.7704	Z
SM_V7_ZW	42620001	42630000	17.9899	25.6505	Z
SM_V7_ZW	42630001	42640000	17.1719	24.1642	Z
SM_V7_ZW	42640001	42650000	15.7308	26.8794	Z
SM_V7_ZW	42650001	42660000	15.231	30.1657	Z
